"ESTUDIO";"ENTREV";"REGISTRO";"CUES";"TIPO_TEL";"CCAA";"PROV";"MUN";"TAMUNI";"CAPITAL";"SEXO";"EDAD";"NACIONALIDAD";"ADQUINAC";"PAISNAC";"PAISNAC2";"P1";"P2";"P3";"P4_1";"P4_2";"P4_3";"P4_4";"P4_5";"P4_6";"P4_7";"P5";"P6";"P7";"P8";"P9";"P10";"P10A";"P11";"P12";"P13";"P14";"P15_A_1";"P15_A_2";"P15_A_3";"P15_A_4";"P15_A_5";"P15_A_6";"P15_B_1";"P15_B_2";"P15_B_3";"P15_B_4";"P15_B_5";"P15_B_6";"P16";"P17";"P18_A_1";"P18_A_2";"P18_A_3";"P18_A_4";"P18_B_1";"P18_B_2";"P18_B_3";"P18_B_4";"P19";"P20";"P21_1";"P21_2";"P21_3";"P22_A_1";"P22_A_2";"P22_A_3";"P22_A_4";"P22_A_5";"P22_A_6";"P22_A_7";"P22_B_1";"P22_B_2";"P22_B_3";"P22_B_4";"P22_B_5";"P22_B_6";"P22_B_7";"ESCIDEOL";"PROBVOTO";"INTENCIONGR";"SIMPATIA";"VOTOSIMGR";"PREFPTE";"P28";"PARTICIPACIONG";"RECUVOTOG";"CERCANIA";"CERCANIAR2";"ESCUELA";"NIVELESTENTREV";"RELIGION";"PRACTICARELIG6";"ECIVIL";"SITLAB";"RELALAB";"CNO11";"INGRESHOG";"CLASESOCIAL";"SINCERIDAD";"V2_1";"V2_2";"V2_3";"V3";"IA_I501";"IA_I502";"IA_I503";"IA_I504";"IA_I505";"IA_I506";"IA_I507";"IA_I508";"IA_I509";"IA_I510";"IA_I511";"IA_I512";"IA_I513";"IA_I514";"IA_I515";"IA_I516";"IA_I517";"IA_I518";"IA_I519";"IA_I520";"IA_I521";"IA_I522";"IA_I523";"IA_I524";"IA_I525";"IA_I526";"IA_I528";"IA_I529";"IA_I530";"IA_I531";"IA_I532";"IA_I533";"IA_I534";"IA_I535";"IA_I536";"IA_I537";"IA_I538";"IA_I539";"IA_I540";"IA_I541";"IA_I542";"IA_I543";"IA_OBS1";"IA_OBS2";"IA_E1_DIA";"IA_E1_MES";"IA_E1_ANYO";"IA_E2";"IA_E3";"IA_E4";"IA_VALIDA";"IA_APLAZADA";"IA_MODIFICADA";"IA_SUPERVISADA";"IA_C2";"IA_C2A";"IA_C2B_26";"IA_C2B_27";"IA_C2B_28";"IA_C2B_29";"IA_C2B_30";"IA_C2B_31";"IA_C2B_32";"IA_C2B_33";"IA_C2B_34";"IA_C2B_35";"IA_C2B_36";"IA_C2B_37";"IA_C2B_38";"IA_C2B_39";"IA_C2B_40";"IA_C2B_41";"IA_C2B_42";"IA_C2B_43";"IA_C2B_44";"IA_C2B_45";"IA_C3";"IA_C4";"INTENCIONG";"SIMPATIAR";"VOTOSIMG";"RECUVOTOGR";"RECUERDO";"CERCANIAR";"ESTUDIOS";"CNO11R";"CLASESUB";"PESO";"PESOCCAA"
3555;0;7490;221;2;10;46;0;3;3;1;66;1;1;1;0;1;1;2;1;2;2;1;2;2;1;1;1;1;0;0;0;0;1;0;1;1;2;2;2;2;2;2;0;0;0;0;0;0;2;1;1;1;2;2;2;2;0;0;1;4;5;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;7;10;3;0;3;8;4;1;2;2;2;3;4;5;0;9;2;0;0;4;2;1;2;2;2;1;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;43;1;0;0;0;39;0;"";"";6;3;26;5;16;2;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;3;0;3;2;2;2;3;12;1;1,88574;0,94162
3555;0;121010;3142;2;10;46;0;3;3;1;75;1;1;1;0;1;1;1;3;1;4;1;1;1;5;1;1;1;0;0;0;0;1;0;1;1;1;2;2;2;2;2;1;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;4;5;2;5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;10;1;0;1;1;1;1;1;1;1;3;11;5;0;1;2;0;0;3;4;1;2;2;2;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;6;0;0;0;0;12;0;"";"";10;3;26;2;18;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;1;1;1;1;6;12;3;0,43472;1,39061
3555;0;20391;613;1;10;46;0;3;3;2;80;1;1;1;0;1;1;1;1;1;1;5;1;5;5;2;0;0;0;2;3;6;2;10;1;2;2;2;2;2;2;2;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;4;5;5;5;1;1;2;2;1;1;1;1;1;0;0;1;1;1;7;10;1;0;1;97;1;1;1;1;1;3;6;2;3;3;3;0;0;5;96;2;2;2;2;2;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;39;0;0;0;0;56;1;"";"";6;3;26;5;19;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;1;1;1;1;4;15;6;0,90135;1,68862
3555;0;29569;883;2;10;46;0;3;3;1;49;1;1;1;0;2;4;2;5;2;4;2;4;2;2;1;1;1;0;0;0;0;1;0;1;1;2;2;2;2;2;2;0;0;0;0;0;0;4;1;2;1;2;2;0;2;0;0;1;4;4;4;4;1;1;2;1;1;1;1;1;1;0;1;1;1;1;4;9;21;0;21;13;2;1;1;21;21;3;12;6;0;1;1;1;3;2;3;1;2;2;2;2;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;0;0;0;44;0;"";"";6;3;26;5;19;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";21;0;21;1;1;21;6;3;2;0,53792;0,90595
3555;0;68626;1941;2;10;46;0;3;3;2;51;1;1;1;0;1;1;1;1;5;1;2;2;2;1;1;1;1;0;0;0;0;1;0;1;2;2;2;2;2;2;2;0;0;0;0;0;0;5;2;0;0;0;0;0;0;0;0;0;4;1;5;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;8;10;2;0;2;8;5;1;2;3;3;3;13;1;5;1;1;1;2;2;3;1;2;2;2;2;0;0;0;0;0;0;25;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;6;0;0;1;0;0;0;0;4;1;0;82;0;0;0;0;115;0;"";"";9;3;26;1;19;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";2;0;2;2;2;3;6;2;2;0,6121;0,84798
3555;0;92370;2614;2;10;46;0;3;3;1;48;1;1;1;0;4;1;2;1;5;1;4;5;4;2;1;1;1;0;0;0;0;1;0;1;1;1;2;2;2;2;1;2;0;0;0;0;2;2;2;0;0;0;0;0;0;0;0;0;4;5;4;2;1;1;2;1;1;1;1;1;2;0;1;1;1;1;10;10;3;0;3;3;5;1;3;3;3;3;7;2;2;1;4;0;0;2;3;1;2;2;2;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;17;1;0;0;0;28;0;"";"";9;3;26;1;17;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";3;0;3;3;3;3;5;16;2;0,53792;0,90595
3555;0;10716;328;2;10;46;0;3;3;2;46;3;0;2;128;2;2;1;1;1;1;2;2;1;1;1;1;1;0;0;0;0;1;0;1;2;2;2;2;2;2;2;0;0;0;0;0;0;5;2;0;0;0;0;0;0;0;0;0;4;2;5;1;1;1;2;1;1;2;2;1;1;0;1;1;0;0;1;97;0;0;0;0;0;0;0;1;1;3;11;3;3;2;1;1;5;5;5;2;2;2;2;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;8;0;"";"";6;3;26;5;13;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;0;0;0;1;6;5;4;0,6121;0,84798
3555;0;46952;1391;2;10;46;0;2;3;1;18;3;0;2;115;2;5;5;2;2;4;2;4;4;2;1;1;2;3;0;0;0;1;0;1;1;2;2;2;2;2;2;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;4;4;4;4;1;2;2;1;2;2;1;8;0;0;8;0;0;2;8;97;0;0;0;0;0;0;0;2;2;3;6;5;0;2;1;3;2;1;3;2;2;2;2;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;12;0;0;0;0;8;0;"";"";7;3;26;6;12;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;0;0;0;2;4;2;2;1,59917;1,89002
3555;0;75683;2145;2;10;46;0;2;3;1;53;2;1;2;350;1;1;1;8;8;5;2;5;1;1;1;1;1;0;0;0;0;1;0;1;1;2;2;2;2;2;2;0;0;0;0;0;0;3;1;1;1;1;2;2;2;2;0;2;4;5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;5;10;28;0;28;8;5;1;3;28;28;3;7;2;1;1;1;3;8;2;6;1;2;1;2;2;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;14;0;0;0;0;13;0;"";"";9;3;26;1;19;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";28;0;28;3;3;28;5;8;5;0,62757;1,45666
3555;0;83674;2365;2;10;46;0;3;3;2;43;1;1;1;0;5;8;1;1;4;8;1;5;4;1;2;0;0;0;2;5;0;2;10;1;2;2;2;2;2;2;2;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;4;5;1;1;1;1;2;1;1;1;1;1;1;0;1;1;1;1;5;3;9998;9997;0;97;4;2;0;9997;0;3;4;5;0;3;4;0;0;6;6;2;2;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;2;0;"";"";9;3;26;1;18;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9998;9997;9997;0;9997;9997;3;16;5;2,93068;0,77494
3555;0;107383;2899;2;10;46;0;3;3;1;67;1;1;1;0;4;2;2;1;2;1;1;2;1;4;2;0;0;0;2;5;0;1;0;1;1;2;2;2;2;2;2;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;3;1;1;1;1;1;2;2;1;1;1;1;1;0;0;1;1;1;7;10;9998;2;2;8;9;1;2;2;2;3;11;2;3;2;2;0;0;5;4;1;2;2;2;2;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;1;0;25;0;0;0;0;21;0;"";"";10;3;26;2;11;2;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;9998;2;2;2;2;2;6;12;3;0,42115;0,94162
3555;0;178450;3706;2;10;46;0;2;3;2;40;1;1;1;0;2;1;2;1;1;1;2;2;4;2;1;1;1;0;0;0;0;1;0;1;2;2;2;2;2;2;2;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;4;5;2;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;7;10;3;0;3;2;2;2;0;28;28;3;9;6;0;2;1;3;2;1;3;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;30;0;0;0;1;33;1;"";"";11;3;26;3;14;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";3;0;3;0;9997;28;6;2;2;0,80835;1,24601
3555;0;11742;362;2;10;46;0;3;3;2;56;2;2;2;345;4;1;1;2;1;1;1;2;5;4;2;0;0;0;2;3;1;2;9;1;2;1;2;2;2;1;1;2;0;0;0;2;2;5;2;0;0;0;0;0;0;0;0;0;4;5;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;5;10;9999;1;1;1;5;1;9998;9998;0;3;2;1;5;2;1;1;9;6;12;2;2;2;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;"";"";6;3;26;5;30;2;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;9999;1;1;9998;9998;9998;2;9;5;6,28233;0,845
3555;0;27965;843;2;10;46;0;3;3;1;26;1;1;1;0;1;1;2;2;1;1;1;1;4;2;1;1;2;1;0;0;0;1;0;1;1;2;2;2;2;2;2;0;0;0;0;0;0;3;1;2;1;2;2;0;2;0;0;7;3;5;2;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;10;10;3;0;3;3;5;1;3;15;8995;3;10;4;0;2;1;1;2;1;3;1;2;2;2;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;3;0;"";"";6;3;26;5;17;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";3;0;3;3;3;8995;6;2;2;0,5218;0,88401
3555;0;176970;3675;2;10;46;0;3;3;2;56;1;1;1;0;2;2;1;2;2;5;2;2;2;2;1;1;1;0;0;0;0;1;0;1;2;2;2;2;2;2;2;0;0;0;0;0;0;2;1;1;1;1;2;4;4;2;0;2;3;5;2;4;1;1;2;1;1;1;1;1;1;0;1;1;1;1;3;10;9998;9;21;98;1;1;21;9;9;3;11;4;0;1;1;1;2;3;5;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";11;3;26;3;21;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9998;9;21;21;21;9;6;2;4;0,49031;0,845
3555;0;39700;1156;2;10;46;0;3;3;1;41;1;1;1;0;2;2;1;1;1;4;1;2;2;1;1;1;1;0;0;0;0;1;0;1;1;2;2;2;2;2;2;0;0;0;0;0;0;3;1;1;1;1;2;2;2;2;0;1;4;5;4;2;1;1;2;2;1;2;1;1;1;0;0;1;0;1;5;10;9998;9998;0;2;4;1;1;5;5;3;6;5;0;1;1;1;3;2;3;2;2;2;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;"";"";7;3;26;6;19;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9998;9998;9998;1;1;5;4;3;2;1,41872;0,79319
3555;0;177488;3688;2;10;46;0;1;3;2;49;2;2;2;350;1;2;1;4;2;8;4;2;2;2;1;1;1;0;0;0;0;1;0;1;2;2;2;2;2;2;2;0;0;0;0;0;0;1;1;1;1;1;1;2;2;2;2;4;4;2;1;4;1;1;2;1;1;1;1;1;1;0;2;1;1;1;10;5;9998;9997;0;8;1;1;21;2;2;3;6;2;1;1;1;3;9;3;3;1;2;2;2;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;1;0;0;0;28;0;"";"";11;3;26;3;16;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9998;9997;9997;21;21;2;4;9;2;1,48586;1,47591
3555;0;12305;374;2;10;46;0;4;3;1;54;1;1;1;0;2;2;1;1;2;2;1;4;2;2;2;0;0;0;2;3;1;2;14;1;1;2;2;2;2;2;2;0;0;0;0;0;0;2;1;2;1;2;2;0;2;0;0;1;4;5;1;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;6;10;2;0;2;8;4;1;21;2;2;3;7;2;1;5;1;1;3;4;4;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;6;0;"";"";6;3;26;5;24;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";2;0;2;21;21;2;5;3;3;0,50981;1,06011
3555;0;55214;1592;1;10;46;0;4;3;2;82;1;1;1;0;1;1;2;1;2;1;2;2;2;4;1;1;1;0;0;0;0;1;0;98;2;2;2;2;2;2;2;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;4;5;5;5;1;1;1;1;1;1;1;1;1;1;1;1;1;2;8;10;9998;3;3;8;5;1;2;3;3;3;6;2;4;1;2;0;0;6;3;1;2;2;2;2;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1;0;32;1;0;0;0;31;0;"";"";9;3;26;1;15;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9998;3;3;2;2;3;4;12;2;0,85424;1,97595
3555;0;66222;1878;2;10;46;0;4;3;2;68;1;1;1;0;2;2;1;2;1;1;1;1;1;2;1;1;1;0;0;0;0;2;7;1;2;2;2;2;2;2;2;0;0;0;0;0;0;2;1;1;1;2;2;1;2;0;0;2;4;4;2;2;1;1;2;1;1;2;1;1;1;0;1;1;0;1;3;10;1;0;1;1;1;1;1;1;1;3;6;4;0;1;2;0;0;3;2;2;2;2;2;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;14;0;0;0;0;14;1;"";"";9;3;26;1;14;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;1;1;1;1;4;12;1;0,65949;1,36237
3555;0;69454;1975;2;10;46;0;4;3;2;68;1;1;1;0;2;1;1;2;2;2;2;2;2;2;1;1;1;0;0;0;0;1;0;1;2;2;2;2;2;2;2;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;4;2;2;2;1;1;2;1;1;1;1;1;1;0;1;1;1;1;5;10;9998;1;1;97;4;1;1;9997;0;3;6;2;1;1;2;0;0;2;3;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;"";"";10;3;26;2;15;3;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;9998;1;1;1;1;9997;4;12;2;0,65949;1,36237
3555;0;76989;2180;2;10;46;0;4;3;2;23;1;1;1;0;2;1;1;1;2;2;2;2;1;1;1;1;2;3;0;0;0;1;0;1;2;2;2;2;2;2;2;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;4;4;2;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;7;4;2;0;2;98;4;2;0;2;2;3;10;6;0;2;6;0;0;2;2;1;2;2;2;2;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;16;0;0;0;0;19;0;"";"";9;3;26;1;14;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";2;0;2;0;9997;2;6;13;1;1,01176;2,16639
3555;0;103961;2844;2;10;46;0;4;3;1;61;1;1;1;0;2;4;2;4;5;1;4;2;4;4;1;1;1;0;0;0;0;1;0;1;1;2;2;2;2;2;2;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;4;2;5;5;2;2;2;2;1;2;2;0;0;0;0;1;0;0;4;4;1;0;1;1;1;2;0;1;1;3;4;5;0;2;4;0;0;6;12;2;2;2;2;2;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;2;0;69;0;0;0;0;78;0;"";"";10;3;26;2;16;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;1;0;9997;1;3;16;5;2,24437;0,9705
3555;0;120261;3136;1;10;46;0;4;3;2;80;1;1;1;0;2;2;2;2;8;2;1;1;2;2;1;1;1;0;0;0;0;1;0;3;2;2;2;2;2;2;2;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;4;5;5;5;2;2;2;2;2;2;2;0;0;0;0;0;0;0;1;10;9999;1;1;1;5;1;9999;1;1;3;2;9;0;1;2;0;0;6;3;2;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";10;3;26;2;20;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9999;1;1;9999;9999;1;2;12;2;5,82602;1,97595
3555;0;135954;3340;2;10;46;0;3;3;2;77;1;1;1;0;2;2;1;4;9;8;4;4;2;8;1;1;1;0;0;0;0;2;11;1;2;2;2;2;2;2;2;0;0;0;0;0;0;9;2;0;0;0;0;0;0;0;0;0;4;5;5;5;1;1;2;2;1;1;1;1;1;0;0;9;9;1;3;10;1;0;1;1;1;1;21;8;8;3;7;4;0;1;2;0;0;4;8;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;8;0;"";"";10;3;26;2;20;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;1;21;21;8;5;12;4;0,48947;1,68862
3555;0;43845;1290;2;10;46;0;3;3;1;54;2;2;2;315;1;1;1;2;2;4;1;1;2;2;1;1;1;0;0;0;0;1;0;2;1;2;2;2;1;1;2;0;0;0;2;1;0;2;1;1;1;2;2;2;4;0;0;4;2;5;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;10;1;0;1;1;1;1;1;1;1;3;7;4;0;1;1;1;5;1;5;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";7;3;26;6;17;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;1;1;1;1;5;5;4;0,53792;0,90595
3555;0;2306;64;2;10;46;0;2;3;1;50;1;1;1;0;2;1;1;2;2;2;2;2;2;2;1;1;1;0;0;0;0;1;0;1;1;2;2;2;2;2;2;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;4;5;8;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;5;7;9998;1;1;1;1;1;1;9998;0;3;7;1;3;1;1;2;1;2;3;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";5;3;26;4;15;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9998;1;1;1;1;9998;5;1;2;0,62757;1,45666
3555;0;11834;364;2;10;46;0;3;3;2;43;1;1;1;0;4;2;1;1;1;1;2;2;1;2;1;1;1;0;0;0;0;1;0;1;2;2;2;2;2;2;2;0;0;0;0;0;0;3;1;1;1;1;2;2;2;4;0;3;4;4;4;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;10;1;0;1;1;1;1;1;21;21;3;7;2;2;1;4;0;0;3;5;1;2;2;2;2;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;22;0;"";"";6;3;26;5;15;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;1;1;1;21;5;16;4;0,69288;0,77494
3555;0;136487;3346;2;10;46;0;3;3;2;65;1;1;1;0;1;1;1;4;1;4;1;1;1;8;1;1;1;0;0;0;0;1;0;1;2;2;2;2;2;2;2;0;0;0;0;0;0;1;1;1;1;1;2;4;4;2;0;1;4;2;1;4;1;1;1;2;1;1;1;1;1;1;0;1;1;1;4;10;1;0;1;1;1;1;1;1;1;3;2;5;0;4;4;0;0;5;12;1;2;2;2;2;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;66;0;0;0;0;88;1;"";"";10;3;26;2;21;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;1;1;1;1;2;16;5;2,49065;1,16427
3555;0;114754;3038;2;10;46;0;2;3;1;44;1;1;1;0;2;1;2;1;1;2;2;4;2;2;1;1;1;0;0;0;0;1;0;1;1;2;2;2;2;2;2;0;0;0;0;0;0;3;1;1;1;1;2;2;2;2;0;1;3;5;2;5;1;1;2;1;1;1;1;1;1;0;1;1;1;1;6;10;9998;9997;0;97;5;1;9998;9997;0;3;5;2;2;1;1;1;5;3;5;1;2;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;2;0;"";"";10;3;26;2;15;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9998;9997;9997;9998;9998;9997;5;5;4;1,65514;1,27535
3555;0;25315;760;2;10;46;0;3;3;1;63;1;1;2;342;1;1;2;2;1;2;2;2;1;2;2;0;0;0;2;5;0;2;10;1;1;2;2;2;2;2;2;0;0;0;0;0;0;2;1;1;1;1;2;2;2;2;0;7;4;5;1;8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;7;10;2;0;2;2;5;1;2;2;2;3;6;2;1;3;2;0;0;4;3;1;2;2;2;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;5;0;"";"";6;3;26;5;15;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";2;0;2;2;2;2;4;12;2;0,9203;0,82937
